house,individ,size,sclass,lifestge,hhincome,child,region,age,sex,bmi,ethnicity,terageed,main_flag,num_adult,active_periods_th,area_code
158039,1,4,3,5,4,0,4,54,2,286,1,2,0,4,13,WV14
158039,2,4,3,5,4,0,4,26,2,305,1,2,0,4,13,WV14
158039,3,4,3,5,4,0,4,22,1,157,1,2,0,4,13,WV14
660839,0,11,1,2,4,6,3,52,2,264,1,3,1,5,13,BL5
660839,1,11,1,2,4,6,3,45,1,317,1,3,0,5,13,BL5
660839,2,11,1,2,4,6,3,22,2,178,1,4,0,5,13,BL5
660839,5,11,1,2,4,6,3,14,2,0,1,4,0,5,13,BL5
291212,0,4,3,2,0,2,4,32,1,210,3,3,1,2,3,DY4
333670,0,4,3,2,6,2,3,40,2,0,1,3,1,2,13,OL12
333670,1,4,3,2,6,2,3,39,1,0,1,3,0,2,13,OL12
804649,0,2,3,7,0,0,4,72,1,0,1,2,1,2,13,B92
804649,1,2,3,7,0,0,4,39,2,0,1,3,0,2,13,B92
920331,0,6,5,2,3,1,3,50,1,0,2,3,1,5,11,M6
920331,2,6,5,2,3,1,3,29,1,0,2,3,0,5,11,M6
920331,4,6,5,2,3,1,3,24,1,0,2,3,0,5,11,M6
9052,0,1,3,1,3,0,4,26,1,0,13,3,1,1,8,B29
450583,0,2,3,1,4,0,3,30,1,251,3,3,1,2,7,BL9
366288,0,6,5,2,2,4,4,36,1,287,6,3,1,2,10,B32
366288,1,6,5,2,2,4,4,38,2,292,6,3,0,2,10,B32
423864,0,3,1,1,8,0,3,36,2,301,1,3,1,3,5,OL3
455074,0,3,1,5,7,0,3,57,1,229,1,2,1,3,13,OL9
455074,1,3,1,5,7,0,3,62,2,218,1,1,0,3,13,OL9
455074,2,3,1,5,7,0,3,22,2,187,1,3,0,3,13,OL9
29460,0,1,4,1,3,0,4,32,1,314,3,3,1,1,0,B1
818849,0,1,1,1,4,0,3,34,1,290,1,3,1,1,11,BL9
550307,1,1,4,7,0,0,4,71,1,0,1,2,1,1,11,DY3
624208,0,3,1,2,0,1,3,41,1,265,1,3,1,2,1,M22
571723,0,4,1,3,6,2,4,37,1,305,1,3,1,2,9,DY9
571723,1,4,1,3,6,2,4,42,2,242,1,3,0,2,9,DY9
62866,0,4,5,5,2,0,3,48,1,294,1,3,1,4,4,BL1
62866,1,4,5,5,2,0,3,57,2,255,1,2,0,4,4,BL1
62866,2,4,5,5,2,0,3,22,2,192,1,2,0,4,4,BL1
62866,3,4,5,5,2,0,3,18,2,199,1,2,0,4,4,BL1
599892,0,4,3,3,0,2,4,46,1,0,13,3,1,2,12,B44
599892,1,4,3,3,0,2,4,47,2,0,13,3,0,2,12,B44
82546,0,1,3,1,3,0,3,36,1,255,1,3,1,1,11,M28
544293,0,7,1,2,4,5,3,34,1,0,1,2,1,2,9,M8
544293,1,7,1,2,4,5,3,38,2,0,1,2,0,2,9,M8
378949,0,4,6,1,3,0,3,42,1,302,1,2,1,4,12,M26
378949,1,4,6,1,3,0,3,43,2,399,1,2,0,4,12,M26
378949,2,4,6,1,3,0,3,18,2,325,1,2,0,4,12,M26
180402,0,2,3,1,0,0,4,34,1,192,1,3,1,2,12,B73
180402,1,2,3,1,0,0,4,34,2,224,1,3,0,2,12,B73
236724,0,4,6,2,3,2,4,38,1,207,3,3,1,2,10,B14
236724,1,4,6,2,3,2,4,42,2,275,3,2,0,2,10,B14
961967,0,4,6,3,3,2,3,54,2,339,1,2,1,2,13,M28
961967,1,4,6,3,3,2,3,46,1,208,1,2,0,2,13,M28
143366,0,2,3,1,6,0,3,34,2,206,1,2,1,2,13,M11
143366,1,2,3,1,6,0,3,30,2,255,1,3,0,2,13,M11
97590,0,3,1,3,5,1,3,33,1,213,1,2,1,2,4,M30
690936,0,1,6,1,2,0,4,40,1,360,5,2,1,1,12,B13
261466,0,8,3,2,0,3,4,36,2,252,4,3,1,5,9,B66
261466,1,8,3,2,0,3,4,36,2,226,4,3,0,5,9,B66
261466,2,8,3,2,0,3,4,37,1,311,4,3,0,5,9,B66
261466,4,8,3,2,0,3,4,58,1,335,4,2,0,5,9,B66
261466,5,8,3,2,0,3,4,66,2,261,4,3,0,5,9,B66
777137,0,2,4,7,0,0,4,65,1,0,8,3,1,2,11,B16
963991,0,3,5,2,8,1,4,32,1,0,1,2,1,2,13,CV7
963991,1,3,5,2,8,1,4,38,2,0,1,2,0,2,13,CV7
479288,0,3,1,2,8,1,3,37,1,0,1,3,1,2,10,OL6
479288,1,3,1,2,8,1,3,35,2,0,1,3,0,2,10,OL6
895354,0,4,4,4,4,2,4,38,1,0,3,3,1,2,13,B71
895354,1,4,4,4,4,2,4,39,2,0,3,3,0,2,13,B71
895354,2,4,4,4,4,2,4,14,2,0,3,4,0,2,13,B71
939812,0,3,4,2,6,1,3,37,1,248,1,3,1,2,11,BL1
939812,1,3,4,2,6,1,3,34,2,0,1,3,0,2,11,BL1
52013,0,3,6,3,0,2,3,32,1,0,12,3,1,1,13,M22
733977,0,4,3,1,3,0,4,42,1,181,1,1,1,4,13,WS3
733977,1,4,3,1,3,0,4,56,2,0,1,2,0,4,13,WS3
733977,2,4,3,1,3,0,4,25,2,0,1,2,0,4,13,WS3
733977,3,4,3,1,3,0,4,24,2,0,1,1,0,4,13,WS3
717308,0,3,6,1,1,0,4,44,1,279,5,3,1,3,10,B8
717308,1,3,6,1,1,0,4,16,1,237,5,4,0,3,10,B8
717308,2,3,6,1,1,0,4,19,2,257,5,4,0,3,10,B8
843658,0,3,5,4,2,1,4,43,1,237,10,3,1,2,13,WS3
843658,1,3,5,4,2,1,4,48,2,319,10,3,0,2,13,WS3
572388,0,4,4,3,4,2,4,41,1,188,1,3,1,2,5,B67
572388,1,4,4,3,4,2,4,42,2,323,1,2,0,2,5,B67
260334,0,2,3,6,5,0,3,48,2,382,1,2,1,2,7,OL4
488823,0,3,1,3,4,1,3,40,1,0,1,3,1,2,11,BL3
488823,1,3,1,3,4,1,3,44,2,0,1,3,0,2,11,BL3
616301,0,3,6,5,5,0,4,49,1,326,1,2,1,3,13,B61
616301,2,3,6,5,5,0,4,21,2,273,1,2,0,3,13,B61
906647,0,5,6,3,3,4,3,37,1,296,1,3,1,1,0,WA15
468273,0,1,6,1,3,0,4,36,1,260,13,3,1,1,11,B13
974220,0,3,1,2,4,1,3,34,1,0,1,2,1,2,8,M27
974220,1,3,1,2,4,1,3,37,2,0,1,2,0,2,8,M27
780547,0,6,3,2,2,3,4,33,1,0,99,0,1,3,10,B19
780547,1,6,3,2,2,3,4,37,2,0,99,0,0,3,10,B19
832477,0,2,1,6,8,0,4,45,1,197,1,3,1,2,12,B91
832477,1,2,1,6,8,0,4,61,2,205,1,3,0,2,12,B91
623989,0,4,5,2,6,2,4,36,1,0,5,3,1,2,12,B14
623989,1,4,5,2,6,2,4,41,2,0,5,2,0,2,12,B14
361750,0,3,3,2,3,2,4,35,1,0,12,3,1,1,12,B24
821277,0,3,1,2,7,1,4,31,1,271,5,3,1,2,9,B13
821277,1,3,1,2,7,1,4,31,2,215,5,3,0,2,9,B13
425910,0,4,4,2,3,2,4,30,1,355,1,3,1,2,9,WS4
425910,1,4,4,2,3,2,4,32,2,231,1,3,0,2,9,WS4
319549,0,4,3,2,7,2,4,38,1,198,1,2,1,2,10,B76
319549,1,4,3,2,7,2,4,37,2,268,1,2,0,2,10,B76
154319,0,8,4,2,3,5,4,34,1,333,8,3,1,3,7,B70
507234,1,5,3,2,1,1,4,56,1,0,5,2,0,4,1,B13
507234,3,5,3,2,1,1,4,59,2,0,5,3,0,4,1,B13
842243,0,2,3,7,0,0,3,79,2,0,1,1,1,2,12,M28
978856,0,2,4,6,5,0,4,47,1,236,3,3,1,2,13,B11
978856,1,2,4,6,5,0,4,44,2,270,3,2,0,2,13,B11
897719,0,2,4,3,4,1,3,28,1,247,3,3,1,1,10,OL8
654544,0,2,1,1,7,0,4,43,2,261,15,3,1,2,13,B62
654544,1,2,1,1,7,0,4,36,2,182,15,3,0,2,13,B62
852938,0,1,3,1,4,0,4,35,2,282,1,3,1,1,12,B23
415758,0,1,3,7,2,0,4,67,1,275,1,1,1,1,13,B65
510466,0,4,3,2,7,2,4,37,1,298,1,3,1,2,2,B76
510466,1,4,3,2,7,2,4,41,2,298,1,3,0,2,2,B76
540457,0,4,5,5,0,0,4,57,1,0,5,1,1,4,1,B12
825908,0,2,3,6,3,0,3,63,1,276,1,2,1,2,12,M24
825908,1,2,3,6,3,0,3,66,2,283,1,2,0,2,12,M24
838250,0,6,4,2,6,4,4,29,1,0,99,2,1,2,9,WV14
838250,1,6,4,2,6,4,4,40,2,247,99,2,0,2,9,WV14
684617,0,5,5,3,5,3,3,40,1,324,99,3,1,2,6,OL2
579203,0,2,3,1,7,0,4,39,2,201,99,4,1,2,11,B16
579203,1,2,3,1,7,0,4,37,1,233,99,3,0,2,11,B16
81740,0,2,1,1,6,0,4,38,2,210,4,3,1,2,11,B31
428596,0,5,3,2,4,2,3,40,1,338,1,2,1,3,8,M26
428596,1,5,3,2,4,2,3,35,2,372,1,2,0,3,8,M26
428596,3,5,3,2,4,2,3,17,1,0,1,4,0,3,8,M26
953227,0,4,1,2,8,2,3,33,1,202,1,3,1,2,13,SK4
953227,1,4,1,2,8,2,3,34,2,236,1,3,0,2,13,SK4
30048,0,7,5,2,1,2,4,37,1,242,6,2,1,5,12,B14
30048,1,7,5,2,1,2,4,37,1,244,6,2,0,5,12,B14
30048,2,7,5,2,1,2,4,43,2,185,6,2,0,5,12,B14
30048,3,7,5,2,1,2,4,17,2,0,6,4,0,5,12,B14
30048,4,7,5,2,1,2,4,16,2,0,6,4,0,5,12,B14
676521,0,4,4,2,8,2,3,43,1,399,3,3,1,2,13,M44
676521,1,4,4,2,8,2,3,44,2,242,3,3,0,2,13,M44
262521,0,4,3,1,0,0,4,44,1,474,5,3,1,4,4,B13
262521,2,4,3,1,0,0,4,51,2,316,5,3,0,4,4,B13
262521,3,4,3,1,0,0,4,22,2,258,5,4,0,4,4,B13
61043,0,4,3,2,8,2,4,34,1,206,99,2,1,2,13,B60
61043,1,4,3,2,8,2,4,41,2,250,99,3,0,2,13,B60
934743,0,4,4,2,3,2,4,30,2,0,5,3,1,2,4,B18
934743,1,4,4,2,3,2,4,35,1,0,5,3,0,2,4,B18
644272,0,2,5,6,3,0,4,54,1,262,1,2,1,2,13,WS3
644272,1,2,5,6,3,0,4,28,2,232,1,3,0,2,13,WS3
968382,0,4,5,2,3,2,4,26,1,280,1,2,1,2,13,WS3
789216,0,5,3,2,4,3,4,40,2,242,1,3,1,2,13,B31
789216,1,5,3,2,4,3,4,39,1,201,1,3,0,2,13,B31
241594,0,4,3,3,3,2,3,37,1,271,5,3,1,2,13,OL12
241594,1,4,3,3,3,2,3,40,2,285,5,3,0,2,13,OL12
671003,0,7,3,3,0,3,4,41,1,0,6,2,1,4,6,B26
671003,1,7,3,3,0,3,4,46,2,0,6,3,0,4,6,B26
497439,0,4,3,3,2,2,3,38,2,249,5,3,1,2,12,OL16
497439,1,4,3,3,2,2,3,38,1,261,5,3,0,2,12,OL16
880186,0,3,6,2,0,1,4,27,1,218,3,2,1,2,4,B21
340395,0,4,4,4,2,2,3,43,2,0,99,0,1,2,13,WA3
340395,1,4,4,4,2,2,3,14,2,0,99,0,0,2,13,WA3
90472,0,3,4,2,5,1,3,32,2,280,1,2,1,2,4,BL1
847857,0,5,3,2,8,3,4,41,1,291,1,2,1,2,12,B67
847857,1,5,3,2,8,3,4,43,2,404,1,2,0,2,12,B67
46663,0,3,3,4,6,1,3,36,1,299,1,2,1,2,4,M24
206788,0,5,3,3,7,2,4,63,1,350,1,3,1,3,12,B14
206788,5,5,3,3,7,2,4,34,2,301,1,2,0,3,12,B14
206788,6,5,3,3,7,2,4,33,1,299,1,2,0,3,12,B14
626926,0,3,3,2,0,1,4,37,1,240,4,3,1,2,9,B70
626926,1,3,3,2,0,1,4,38,2,0,4,3,0,2,9,B70
687888,0,4,4,1,0,0,4,34,2,257,0,3,1,4,9,B11
876699,0,3,1,2,7,1,4,38,1,0,1,3,1,2,10,B30
876699,1,3,1,2,7,1,4,40,2,0,1,3,0,2,10,B30
407634,0,1,5,1,0,0,4,31,1,0,99,0,1,1,11,B10
318709,0,1,3,7,0,0,4,68,1,208,1,3,1,1,13,WS2
173788,0,5,4,3,1,2,4,43,1,0,5,3,1,3,9,B11
173788,2,5,4,3,1,2,4,20,1,0,5,3,0,3,9,B11
834240,0,2,3,1,7,0,4,39,1,210,1,3,1,2,13,WS3
834240,1,2,3,1,7,0,4,39,2,258,1,3,0,2,13,WS3
404278,0,4,5,4,1,1,4,43,2,257,5,2,1,3,9,B20
404278,1,4,5,4,1,1,4,46,1,233,5,2,0,3,9,B20
785142,0,1,3,7,2,0,4,65,2,268,1,2,1,1,12,B26
995157,0,9,4,2,2,6,4,39,2,395,5,3,1,3,13,B10
995157,1,9,4,2,2,6,4,62,1,266,5,1,0,3,13,B10
995157,2,9,4,2,2,6,4,35,1,197,5,1,0,3,13,B10
995157,3,9,4,2,2,6,4,14,1,0,5,4,0,3,13,B10
581150,0,1,5,1,1,0,3,44,2,219,1,2,1,1,0,OL4
578188,0,3,1,2,5,1,3,31,2,0,1,4,1,2,12,OL1
578188,1,3,1,2,5,1,3,29,1,0,1,4,0,2,12,OL1
461143,0,5,1,5,8,0,4,50,2,0,99,0,1,5,13,B24
461143,1,5,1,5,8,0,4,47,2,0,99,0,0,5,13,B24
461143,2,5,1,5,8,0,4,24,2,0,99,0,0,5,13,B24
461143,3,5,1,5,8,0,4,23,1,0,99,0,0,5,13,B24
461143,4,5,1,5,8,0,4,46,1,0,99,0,0,5,13,B24
499973,0,2,5,6,0,0,4,48,1,0,1,2,1,2,2,B63
375120,0,3,4,5,2,0,4,48,1,208,6,2,1,3,13,B10
375120,1,3,4,5,2,0,4,59,2,215,6,1,0,3,13,B10
375120,2,3,4,5,2,0,4,20,2,169,6,4,0,3,13,B10
587072,0,1,4,1,2,0,4,35,1,227,0,3,1,1,3,B29
700876,0,3,4,3,0,2,3,35,1,257,5,2,1,1,11,OL10
87037,0,3,1,4,8,1,3,49,2,0,1,3,1,2,13,M33
87037,1,3,1,4,8,1,3,45,1,0,1,3,0,2,13,M33
848570,0,6,5,4,0,1,4,43,1,0,5,2,1,5,13,B13
848570,1,6,5,4,0,1,4,23,2,0,5,3,0,5,13,B13
848570,2,6,5,4,0,1,4,51,2,0,5,2,0,5,13,B13
848570,3,6,5,4,0,1,4,20,2,0,5,3,0,5,13,B13
554102,0,6,6,2,2,4,4,41,1,247,5,2,1,2,13,B13
554102,1,6,6,2,2,4,4,35,2,203,5,3,0,2,13,B13
408199,0,4,3,4,4,2,4,43,2,0,99,0,1,2,11,B13
96261,0,1,3,6,3,0,4,50,1,0,0,3,1,1,7,B24
566551,1,4,4,2,3,2,4,44,2,298,3,3,0,2,3,WS10
566551,2,4,4,2,3,2,4,15,2,0,3,1,0,2,3,WS10
588968,0,4,6,2,0,2,3,37,1,0,1,2,1,2,9,BL2
588968,1,4,6,2,0,2,3,59,2,0,1,2,0,2,9,BL2
475451,0,4,3,2,3,2,4,42,1,0,4,3,1,2,13,B65
475451,1,4,3,2,3,2,4,43,2,0,4,3,0,2,13,B65
917661,0,1,5,1,2,0,4,43,1,313,3,2,1,1,13,B66
355842,0,3,5,4,2,2,4,39,1,204,3,2,1,1,2,WS2
332187,0,5,3,3,5,3,3,33,1,342,1,2,1,2,9,BL2
332187,1,5,3,3,5,3,3,39,2,289,1,2,0,2,9,BL2
574846,0,3,3,4,6,1,3,44,1,270,1,2,1,2,13,OL12
574846,1,3,3,4,6,1,3,25,1,0,1,3,0,2,13,OL12
690171,0,4,4,4,0,1,4,45,1,0,1,2,1,3,13,B26
690171,1,4,4,4,0,1,4,47,2,0,1,2,0,3,13,B26
773054,0,4,3,3,2,2,4,40,1,0,1,1,1,2,3,B33
204935,0,3,5,4,2,1,4,45,1,226,1,2,1,2,13,DY1
204935,1,3,5,4,2,1,4,22,2,341,1,2,0,2,13,DY1
675621,0,4,1,3,8,2,4,38,2,219,1,3,1,2,13,B92
675621,1,4,1,3,8,2,4,40,1,508,1,3,0,2,13,B92
3619,0,2,6,6,2,0,4,48,1,372,1,2,1,2,13,B70
3619,1,2,6,6,2,0,4,43,1,292,1,2,0,2,13,B70
900957,0,1,1,6,4,0,4,50,1,334,1,3,1,1,13,B76
24410,0,3,3,5,4,0,4,55,2,331,1,2,1,3,12,B44
24410,1,3,3,5,4,0,4,60,1,273,1,2,0,3,12,B44
24410,2,3,3,5,4,0,4,19,2,207,1,2,0,3,12,B44
587854,0,1,4,6,3,0,3,49,2,0,1,2,1,1,12,M26
568257,0,3,1,2,5,1,3,28,1,244,5,3,1,2,13,OL16
568257,1,3,1,2,5,1,3,34,2,252,5,3,0,2,13,OL16
284890,0,4,4,3,5,2,4,41,1,243,3,3,1,2,11,B24
284890,1,4,4,3,5,2,4,42,2,290,3,3,0,2,11,B24
263466,0,2,5,7,3,0,3,76,2,211,1,2,1,2,13,WA3
263466,1,2,5,7,3,0,3,76,1,212,1,2,0,2,13,WA3
134615,0,5,5,2,2,3,3,37,1,312,13,2,1,2,11,M24
4223,0,3,3,2,8,1,3,33,1,0,1,3,1,2,6,M44
4223,1,3,3,2,8,1,3,40,2,0,1,2,0,2,6,M44
992064,0,4,3,2,5,2,4,34,1,247,3,3,1,2,12,B11
992064,1,4,3,2,5,2,4,36,2,252,3,3,0,2,12,B11
767796,0,3,3,4,2,1,4,36,1,0,1,2,1,2,11,WS9
767796,1,3,3,4,2,1,4,39,2,0,1,2,0,2,11,WS9
683078,0,5,5,4,2,1,4,25,1,246,4,3,1,4,3,B21
173782,0,1,3,1,2,0,4,43,2,204,0,2,1,1,13,B73
125543,0,3,4,3,3,1,4,28,1,0,1,2,1,2,13,DY2
125543,1,3,4,3,3,1,4,28,2,0,1,2,0,2,13,DY2
657373,0,1,4,1,1,0,4,35,1,203,1,3,1,1,3,B24
859563,0,3,1,3,5,1,4,45,1,0,1,3,1,2,13,B32
380756,0,4,4,5,2,0,4,50,2,264,5,3,1,4,12,B28
380756,1,4,4,5,2,0,4,84,1,261,5,1,0,4,12,B28
834137,0,1,3,7,2,0,4,70,2,262,1,3,1,1,11,B45
727380,0,7,3,2,2,2,3,27,1,200,4,3,1,5,11,BL1
727380,1,7,3,2,2,2,3,52,2,230,4,3,0,5,11,BL1
727380,2,7,3,2,2,2,3,54,1,280,4,3,0,5,11,BL1
727380,3,7,3,2,2,2,3,21,1,225,4,4,0,5,11,BL1
977928,0,4,3,4,3,3,3,44,1,259,13,2,1,1,12,M5
977928,1,4,3,4,3,3,3,14,1,0,13,4,0,1,12,M5
686363,0,4,3,2,7,2,4,39,2,252,6,3,1,2,10,B44
131821,0,3,3,2,6,1,4,39,2,0,0,3,1,2,13,B44
131821,1,3,3,2,6,1,4,39,2,0,0,3,0,2,13,B44
769883,0,3,1,2,8,1,4,37,1,325,4,3,1,2,0,B68
424360,1,3,5,2,4,1,4,24,1,0,5,2,0,2,2,B9
834739,0,4,3,5,0,0,4,67,1,0,0,3,1,4,12,B72
931054,0,2,4,3,2,1,4,30,1,226,3,3,1,1,6,B70
79693,0,3,3,1,3,0,4,27,1,228,1,4,1,3,12,B19
79693,1,3,3,1,3,0,4,31,2,222,1,4,0,3,12,B19
79693,2,3,3,1,3,0,4,18,1,238,1,4,0,3,12,B19
602745,0,1,3,6,2,0,3,51,1,238,1,2,1,1,9,OL16
839130,0,4,3,4,6,1,4,36,1,195,1,3,1,3,1,DY3
321966,0,3,3,2,6,1,3,30,1,251,4,3,1,2,5,M14
321966,1,3,3,2,6,1,3,33,2,231,4,3,0,2,5,M14
519797,1,5,1,2,4,3,4,47,2,303,16,3,0,2,1,B17
874926,0,4,3,2,4,2,4,42,2,202,3,3,1,2,9,WV14
874926,1,4,3,2,4,2,4,30,1,314,3,3,0,2,9,WV14
482159,0,4,3,2,4,2,4,41,1,260,5,3,1,2,13,B17
482159,1,4,3,2,4,2,4,44,2,250,5,3,0,2,13,B17
519822,0,8,5,2,1,5,4,42,2,0,5,2,1,3,7,B19
519822,1,8,5,2,1,5,4,72,1,0,5,1,0,3,7,B19
519822,2,8,5,2,1,5,4,38,1,0,5,1,0,3,7,B19
18789,0,3,1,2,6,1,4,38,1,326,1,3,1,2,12,WV14
18789,1,3,1,2,6,1,4,38,2,0,1,3,0,2,12,WV14
188830,0,7,3,2,3,3,4,40,2,0,5,3,1,4,3,B11
387948,0,2,4,1,3,0,3,33,1,237,1,3,1,2,12,BL3
387948,1,2,4,1,3,0,3,36,2,0,1,2,0,2,12,BL3
192849,0,1,1,6,5,0,3,54,2,231,1,3,1,1,13,M23
880198,0,3,3,5,6,0,3,58,2,204,1,2,1,3,13,M26
880198,1,3,3,5,6,0,3,57,1,215,1,3,0,3,13,M26
853568,0,4,3,3,3,2,4,36,2,285,5,3,1,2,13,B36
853568,1,4,3,3,3,2,4,32,1,291,5,3,0,2,13,B36
696849,0,2,3,6,6,0,3,61,2,286,2,2,1,2,13,OL2
696849,1,2,3,6,6,0,3,65,1,342,2,2,0,2,13,OL2
144801,0,5,4,3,1,2,4,36,1,366,6,2,1,3,10,B19
144801,1,5,4,3,1,2,4,43,2,216,6,3,0,3,10,B19
680629,0,3,4,2,4,1,4,39,2,243,7,3,1,2,0,B5
124111,0,3,1,2,7,1,3,39,1,195,1,3,1,2,12,M26
124111,1,3,1,2,7,1,3,38,2,303,1,2,0,2,12,M26
133193,0,1,1,1,0,0,3,33,1,223,5,3,1,1,8,M5
423216,0,5,1,2,8,3,4,40,1,236,99,3,1,2,11,B13
423216,1,5,1,2,8,3,4,41,2,318,99,3,0,2,11,B13
97087,0,4,4,2,4,2,3,32,1,0,1,2,1,2,2,M26
696652,0,2,6,1,2,0,4,32,1,0,1,3,1,2,4,B31
696652,1,2,6,1,2,0,4,65,1,0,1,2,0,2,4,B31
827345,0,4,5,5,2,0,4,48,1,226,1,3,1,4,13,B32
827345,1,4,5,5,2,0,4,55,2,226,1,2,0,4,13,B32
827345,2,4,5,5,2,0,4,20,2,209,1,3,0,4,13,B32
827345,3,4,5,5,2,0,4,18,2,223,1,2,0,4,13,B32
465490,0,3,4,5,8,0,4,61,1,362,1,2,1,3,13,WS9
465490,1,3,4,5,8,0,4,64,2,339,1,2,0,3,13,WS9
612299,0,5,1,2,4,3,4,35,1,303,1,3,1,2,1,B98
33756,0,10,6,4,1,2,3,49,1,0,99,0,1,8,1,BL3
316848,0,2,3,6,4,0,4,49,2,362,0,4,1,2,7,B24
316848,1,2,3,6,4,0,4,49,2,390,0,4,0,2,7,B24
411594,0,10,5,3,2,2,3,43,2,0,99,0,1,8,1,BL3
557353,0,1,1,1,5,0,4,32,1,0,15,3,1,1,6,B98
15967,0,4,5,4,7,1,4,44,2,284,1,2,1,3,13,DY1
15967,1,4,5,4,7,1,4,40,1,244,1,4,0,3,13,DY1
300172,0,3,6,2,2,2,4,34,1,261,1,2,1,1,3,B67
678243,0,3,4,3,7,1,3,35,1,0,1,3,1,2,9,OL11
678243,2,3,4,3,7,1,3,33,2,0,1,3,0,2,9,OL11
879357,0,3,6,2,2,1,3,29,1,283,3,3,1,2,12,M8
879357,1,3,6,2,2,1,3,36,2,239,3,3,0,2,12,M8
203711,0,1,4,7,2,0,3,69,1,274,1,2,1,1,13,M6
876629,0,3,5,4,3,1,4,52,2,327,1,2,1,2,8,DY4
876629,1,3,5,4,3,1,4,54,1,0,1,3,0,2,8,DY4
876629,2,3,5,4,3,1,4,15,2,0,1,4,0,2,8,DY4
499554,0,3,1,2,6,1,4,36,1,273,4,3,1,2,8,B17
499554,1,3,1,2,6,1,4,40,2,295,4,3,0,2,8,B17
518692,0,5,4,2,0,2,3,48,1,289,1,3,1,3,13,M27
518692,1,5,4,2,0,2,3,51,2,251,1,3,0,3,13,M27
518692,4,5,4,2,0,2,3,74,1,294,1,2,0,3,13,M27
175420,0,4,3,5,0,0,4,58,1,0,1,2,1,4,0,B28
152902,0,2,4,1,2,0,3,29,1,0,0,3,1,2,3,M15
152902,1,2,4,1,2,0,3,33,2,0,0,1,0,2,3,M15
522096,0,3,1,2,6,2,4,45,1,0,1,3,1,1,3,B32
96890,0,5,1,2,7,3,4,35,1,274,1,3,1,2,13,B90
96890,1,5,1,2,7,3,4,37,2,204,1,2,0,2,13,B90
578637,0,1,5,1,0,0,4,29,2,0,1,4,1,1,13,B33
373317,0,3,3,4,8,1,4,51,1,272,1,3,1,2,13,WS9
261519,0,3,3,5,4,0,3,60,1,0,1,2,1,3,13,OL8
261519,1,3,3,5,4,0,3,65,2,0,1,2,0,3,13,OL8
200046,0,2,4,6,2,0,3,53,1,447,1,2,1,2,13,M28
200046,1,2,4,6,2,0,3,66,2,452,1,2,0,2,13,M28
809533,0,2,1,6,7,0,3,60,2,335,3,3,1,2,13,M8
947763,0,5,6,2,3,3,3,38,2,241,1,3,1,2,8,OL4
947763,1,5,6,2,3,3,3,32,1,261,1,3,0,2,8,OL4
571771,0,1,3,1,3,0,3,39,1,455,1,3,1,1,13,OL8
819903,0,1,4,6,6,0,3,45,1,456,12,2,1,1,10,M19
326980,0,2,6,1,0,0,3,40,2,0,1,2,1,2,0,BL3
615197,0,3,4,4,1,1,4,52,1,0,99,3,1,2,13,B67
615197,1,3,4,4,1,1,4,16,2,0,99,4,0,2,13,B67
745768,0,3,5,5,4,0,3,56,2,244,1,2,1,3,13,BL3
745768,1,3,5,5,4,0,3,59,1,249,1,2,0,3,13,BL3
323031,0,3,5,3,3,1,4,35,1,185,3,3,1,2,13,B33
323031,1,3,5,3,3,1,4,34,2,257,3,2,0,2,13,B33
15583,0,3,1,2,6,1,4,30,1,208,1,3,1,2,13,B31
15583,1,3,1,2,6,1,4,38,2,266,1,3,0,2,13,B31
946025,0,7,4,2,4,2,4,31,2,338,4,3,1,5,1,B11
460135,0,2,5,1,2,0,3,36,1,241,3,1,1,2,10,M8
460135,1,2,5,1,2,0,3,42,2,271,3,3,0,2,10,M8
647263,0,1,3,6,2,0,3,64,1,230,1,3,1,1,12,M16
692212,0,1,3,6,8,0,4,54,1,252,4,2,1,1,0,B62
322217,0,4,3,3,4,3,4,41,1,330,1,3,1,1,12,WS9
235574,0,3,5,5,4,0,3,47,2,255,1,2,1,3,13,BL5
235574,1,3,5,5,4,0,3,20,1,215,1,4,0,3,13,BL5
829863,0,1,3,1,3,0,3,23,1,486,5,3,1,1,3,OL4
120388,0,2,3,7,3,0,3,67,1,213,1,2,1,2,13,OL6
120388,1,2,3,7,3,0,3,68,2,296,1,1,0,2,13,OL6
71609,0,4,3,2,3,2,4,37,1,0,1,3,1,2,9,B32
71609,1,4,3,2,3,2,4,38,2,0,1,3,0,2,9,B32
236509,0,2,5,7,3,0,3,69,1,233,1,1,1,2,13,BL6
302196,0,3,4,2,6,1,4,36,1,0,1,3,1,2,13,B35
302196,1,3,4,2,6,1,4,34,2,0,1,1,0,2,13,B35
287939,0,1,5,7,2,0,4,71,1,584,1,3,1,1,4,B8
13022,0,3,4,2,5,1,3,34,2,259,4,3,1,2,11,M16
13022,1,3,4,2,5,1,3,30,1,215,4,3,0,2,11,M16
673983,0,2,1,6,4,0,4,48,1,267,1,3,1,2,13,B26
673983,1,2,1,6,4,0,4,56,2,207,1,3,0,2,13,B26
176466,0,3,1,2,0,1,3,35,2,198,0,3,1,2,0,M22
941611,0,1,3,1,3,0,3,34,1,320,3,3,1,1,8,M22
24152,1,4,3,1,8,0,3,25,2,307,1,2,0,4,1,BL9
910444,0,4,4,3,8,2,4,38,1,278,1,2,1,2,8,B32
910444,2,4,4,3,8,2,4,43,2,280,1,1,0,2,8,B32
